PartitionKey,escuela,region,municipio,escuela_receptora,nivel,grade,matricula_1819,matricula_1718,matricula_1617,espanol_1819,espanol_1718,espanol_1617,matematica_1819,matematica_1718,matematica_1617,ingles_1819,ingles_1718,ingles_1617,ciencias_1819,ciencias_1718,ciencias_1617,latitude,longitude,escuela_receptora_cat,AcademicYear,All,Disabilities,EconomicallyDisadvantaged,Female,FosterCare,HispanicNOTPuertoRican,Homeless,Male,Migrants,MilitaryParent,NOTDisabilities,NOTEconomicallyDisadvantaged,OtherOrigin,PuertoRican,Section504,SpanishLearners,WhiteNOTHispanic
35840,Maria M Simmons de Rivera,HUMACAO,VIEQUES,1,PRIMARIO,"K - 5, EEE",207,259,231,13.5,24.0,43.3,16.3,35.0,37.3,13.6,12.0,22.4,24.1,18.4,43.2,18.12417,-65.4533,Schools received displaced students in SY 2019,2019,207,35,174,101,0,5,0,106,0,0,172,33,0,201,0,0,1
32524,Marta Sanchez,HUMACAO,YABUCOA,0,PRIMARIO,"PK - 5, EEE",144,125,153,43.8,51.1,33.8,37.5,44.4,28.4,29.7,51.1,24.3,26.3,60.0,40.9,18.04359,-65.90717,Schools did not receive displaced students,2019,144,42,107,76,0,1,0,68,0,0,102,37,0,141,0,0,2
31245,Mediania Alta Elemental,HUMACAO,LOIZA,1,PRIMARIO,"K - 5, EEE",511,678,676,54.6,31.9,28.7,58.7,25.9,20.1,67.5,23.2,19.4,90.2,43.0,21.3,18.42529,-65.84256,Schools received displaced students in SY 2019,2019,511,68,462,235,0,16,130,276,0,0,443,49,7,488,1,2,0
36335,Nueva Superior de Loiza,HUMACAO,LOIZA,1,SECUNDARIO,"9 - 12, EES",523,552,561,23.6,30.2,31.3,0.0,0.7,2.4,20.3,23.0,17.3,18.7,32.6,34.4,18.4261,-65.84931,Schools received displaced students in SY 2019,2019,523,41,410,265,0,10,1,258,0,0,482,113,4,509,0,0,0
30643,Pedro Bosch,HUMACAO,JUNCOS,0,PRIMARIO,K - 8,303,306,271,31.2,38.8,42.5,16.9,25.0,31.1,26.6,22.6,22.9,28.2,46.2,60.8,18.21698,-65.89179,Schools did not receive displaced students,2019,303,82,240,149,0,5,11,154,0,0,221,63,0,297,0,0,1
33233,Pedro Falu Orellano,HUMACAO,RIO GRANDE,0,SECUNDARIO,"9 - 12, EES",662,752,791,28.2,37.3,28.9,3.4,0.7,0.5,39.1,34.6,30.5,22.5,28.8,36.4,18.37933,-65.83181,Schools did not receive displaced students,2019,662,89,540,354,0,11,0,308,0,0,573,122,2,649,2,1,0
34884,Petra Mercado Bougart,HUMACAO,HUMACAO,0,SECUNDARIO,9 - 12,612,709,786,56.0,54.7,43.9,9.8,11.6,8.1,54.3,63.0,49.2,48.9,51.7,38.7,18.14719,-65.84094,Schools did not receive displaced students,2019,612,50,371,316,0,8,0,296,0,0,562,241,0,604,0,1,0
32367,Playa Grande,HUMACAO,VIEQUES,1,PRIMARIO,PK - 5,235,278,201,10.3,18.2,22.8,10.3,15.3,25.0,7.3,8.2,10.9,9.7,5.7,30.0,18.14139,-65.4513,Schools received displaced students in SY 2019,2019,235,36,222,121,0,6,0,114,0,0,199,13,0,229,0,1,0
35543,Pre-Vocacional Casiano Cepeda,HUMACAO,RIO GRANDE,1,TODOS LOS NIVELES,EEI,55,52,53,10.0,20.0,16.7,0.0,0.0,0.0,0.0,0.0,66.7,27.8,10.0,0.0,18.36096,-65.85451,Schools received displaced students in SY 2019,2019,55,53,44,21,0,1,0,34,0,0,2,11,1,53,0,1,0
31609,Quebrada Grande,HUMACAO,NAGUABO,1,PRIMARIO,K - 5,214,141,163,87.4,87.7,70.6,95.5,89.5,82.4,82.9,71.9,71.8,88.6,100.0,84.0,18.24141,-65.7462,Schools received displaced students in SY 2019,2019,214,52,175,106,0,4,0,108,0,0,162,39,0,210,0,0,0
32243,Rafael de Jesus,HUMACAO,RIO GRANDE,0,PRIMARIO,"K - 5, EEE",317,358,356,64.1,44.8,35.1,59.6,39.8,22.5,88.9,50.3,25.1,87.5,45.6,43.5,18.37979,-65.83289,Schools did not receive displaced students,2019,317,94,291,152,1,1,0,165,0,0,223,26,0,314,0,2,2
31302,Rafael N Coca,HUMACAO,LUQUILLO,0,PRIMARIO,"6 - 8, EEI",285,432,261,33.8,30.2,33.2,2.0,0.8,4.3,28.2,27.4,29.4,26.2,14.3,13.0,18.37759,-65.71711,Schools did not receive displaced students,2019,385,96,309,199,0,7,1,186,0,0,289,76,0,377,3,2,1
32268,Rafael Rexach Dueño,HUMACAO,RIO GRANDE,0,PRIMARIO,K - 5,271,329,313,90.5,82.8,76.8,90.5,96.7,77.4,78.8,72.2,61.3,88.6,83.3,52.8,18.36935,-65.77384,Schools did not receive displaced students,2019,271,60,251,133,0,5,0,138,0,0,211,20,0,266,1,0,0
35816,Rafalina E Lebron Flores,HUMACAO,PATILLAS,0,SECUNDARIO,9 - 12,358,452,485,32.3,48.5,34.3,4.0,8.7,7.8,38.1,42.7,48.0,42.4,56.4,56.9,18.00472,-66.01258,Schools did not receive displaced students,2019,358,56,286,176,0,5,1,182,0,0,302,72,0,353,0,3,0
30973,Ramon Power y Giralt,HUMACAO,LAS PIEDRAS,0,SECUNDARIO,"9 - 12, EES",686,749,733,53.7,42.9,59.0,8.0,11.3,5.2,45.7,47.5,43.4,54.9,55.9,49.1,18.18197,-65.86987,Schools did not receive displaced students,2019,686,103,408,370,0,5,0,316,0,0,583,278,1,679,0,1,1
35782,Ramon Quiñones Medina,HUMACAO,YABUCOA,0,SECUNDARIO,"9 - 12, EES",533,625,609,50.0,33.1,51.6,1.4,4.2,3.9,49.3,33.8,35.7,56.3,35.7,45.3,18.04474,-65.88209,Schools did not receive displaced students,2019,533,42,393,298,0,6,0,235,0,0,491,140,1,526,1,1,0
30239,Ramon Quiñones Pacheco,HUMACAO,FAJARDO,1,PRIMARIO,"K - 5, EEE",324,275,282,69.1,78.0,59.7,69.1,78.8,66.2,44.2,62.1,52.5,92.1,76.9,64.0,18.32564,-65.6511,Schools received displaced students in SY 2019,2019,324,88,287,170,0,7,0,154,0,0,236,37,0,314,0,0,3
36327,Roberto Silva Morales,HUMACAO,JUNCOS,0,PRIMARIO,"K - 5, EEE",371,393,360,52.3,49.7,44.6,53.0,56.6,34.5,37.2,23.5,25.6,50.0,69.4,55.6,18.225,-65.93629,Schools did not receive displaced students,2019,371,125,300,185,0,8,1,186,0,0,246,71,0,363,0,2,0
32532,Rosa Costa Valdivieso,HUMACAO,YABUCOA,1,PRIMARIO,"6 - 8, EEI",244,252,270,30.2,37.7,38.2,3.0,13.1,3.3,20.2,27.5,21.1,26.9,32.9,25.5,18.04398,-65.87623,Schools received displaced students in SY 2019,2019,244,84,196,121,0,1,0,123,0,0,160,48,0,243,0,1,0
34769,Rosa Pascuala Paris,HUMACAO,FAJARDO,0,PRIMARIO,"K - 5, EEE",226,217,254,59.3,66.7,75.0,61.9,72.1,73.0,65.5,75.7,72.7,65.8,54.8,68.2,18.34774,-65.66956,Schools did not receive displaced students,2019,226,68,190,99,0,3,0,127,0,2,158,36,0,222,0,0,1
33308,Rufino Vigo,HUMACAO,HUMACAO,0,PRIMARIO,"K - 5, EEE",286,286,255,57.4,49.0,20.4,64.3,68.1,52.4,25.8,46.9,35.9,53.1,65.1,57.1,18.15195,-65.82404,Schools did not receive displaced students,2019,286,113,266,147,0,11,11,139,0,0,173,20,0,275,0,1,0
30098,Santiago Iglesias Pantin,HUMACAO,CEIBA,0,SECUNDARIO,"9 - 12, EES",392,436,510,24.8,22.6,25.0,4.0,12.0,7.4,36.0,40.4,41.1,48.5,32.2,34.0,18.26489,-65.64617,Schools did not receive displaced students,2019,392,78,307,185,0,7,4,207,0,0,314,85,0,385,0,2,0
34355,Santiago Torres,HUMACAO,LAS PIEDRAS,0,PRIMARIO,"6 - 8, EEI",351,343,236,35.0,37.6,25.2,2.9,2.6,1.2,30.9,29.6,18.8,22.1,13.7,20.3,18.17193,-65.87413,Schools did not receive displaced students,2019,351,113,259,176,0,5,4,175,0,0,238,92,0,346,0,1,0
34199,Su Agapito Lopez Flores,HUMACAO,HUMACAO,1,PRIMARIO,K - 8,448,361,349,22.2,24.9,37.4,7.3,11.0,16.9,16.9,21.6,26.9,23.9,31.1,10.7,18.161,-65.75979,Schools received displaced students in SY 2019,2019,448,124,355,217,0,4,4,231,0,0,324,93,1,443,8,3,0
32680,Su Andres Sandin,HUMACAO,YABUCOA,1,PRIMARIO,"K - 8, EEI",547,357,341,31.9,41.5,39.0,14.4,18.7,9.1,20.9,28.5,22.0,32.5,39.2,37.4,18.08559,-65.8468,Schools received displaced students in SY 2019,2019,547,131,407,277,0,3,1,270,0,0,416,140,0,544,3,0,0
32433,Su Asuncion Lugo,HUMACAO,YABUCOA,1,PRIMARIO,"K - 8, EEE - EEI",222,220,217,34.2,45.8,36.8,20.0,25.4,19.7,24.5,24.8,19.1,41.4,54.4,44.1,18.03649,-65.84665,Schools received displaced students in SY 2019,2019,222,48,191,116,0,4,2,106,0,0,174,31,0,218,0,0,0
22566,Su Carlos Zayas,HUMACAO,SAN LORENZO,0,PRIMARIO,K - 8,280,269,258,39.5,39.3,37.6,23.1,22.7,17.5,22.7,33.1,31.7,23.1,22.7,17.5,18.15569,-65.95272,Schools did not receive displaced students,2019,280,80,215,121,0,3,3,159,0,0,200,65,0,276,0,0,1
30742,Su Clara M Aramburu,HUMACAO,JUNCOS,1,PRIMARIO,"K - 8, EEE - EEI",503,484,466,38.2,33.5,30.2,19.9,13.8,12.2,30.4,33.3,25.3,32.4,37.5,18.0,18.23526,-65.88013,Schools received displaced students in SY 2019,2019,503,136,393,248,0,6,3,255,0,2,367,110,0,497,4,0,0
31427,Su Higinio Figueroa Villegas,HUMACAO,MAUNABO,0,PRIMARIO,"K - 8, EEI",379,365,390,39.6,45.8,36.2,20.8,18.5,16.7,27.9,27.3,29.4,37.0,48.1,45.7,17.99916,-65.88847,Schools did not receive displaced students,2019,379,72,270,187,0,0,0,192,0,1,307,109,0,379,11,1,0
22459,Su Jagual Adentro,HUMACAO,SAN LORENZO,0,PRIMARIO,"K - 8, EEI",270,260,272,36.6,47.4,37.7,22.1,25.3,20.9,17.0,22.0,20.9,31.7,54.0,38.9,18.16177,-65.99346,Schools did not receive displaced students,2019,270,67,216,142,0,5,2,128,0,0,203,54,0,265,0,6,0
32748,Su Jesus T Sanabria Cruz,HUMACAO,YABUCOA,0,PRIMARIO,PK - 8,300,363,310,60.9,63.9,70.6,40.5,47.8,55.2,53.2,55.2,71.4,62.0,65.3,87.3,18.10954,-65.87152,Schools did not receive displaced students,2019,300,46,223,139,0,1,0,161,0,0,254,77,0,299,1,1,0
25239,Su Joaquin Padilla,HUMACAO,PATILLAS,1,PRIMARIO,"K - 8, EEE - EEI",278,224,203,45.1,47.6,35.0,52.3,53.1,37.2,73.3,72.9,37.2,46.4,80.0,19.0,17.99333,-66.02498,Schools received displaced students in SY 2019,2019,278,91,243,131,0,9,4,147,0,0,187,35,0,269,0,0,0
32540,Su Manuel Ortiz,HUMACAO,YABUCOA,0,PRIMARIO,K - 8,111,128,162,80.5,67.7,59.3,62.1,46.8,36.1,59.8,66.1,49.2,74.1,100.0,51.4,18.09006,-65.91421,Schools did not receive displaced students,2019,111,27,79,45,0,5,0,66,0,1,84,32,0,106,2,0,0
36046,Su Nueva Bo Mediania,HUMACAO,LOIZA,1,PRIMARIO,6 - 8,542,356,442,20.0,21.1,24.0,1.9,11.7,6.6,12.9,11.0,11.5,18.5,12.1,14.1,18.42601,-65.84938,Schools received displaced students in SY 2019,2019,542,78,472,273,0,8,1,269,0,0,464,70,8,525,0,0,1
30759,Su Pedro Rivera Molina,HUMACAO,JUNCOS,0,PRIMARIO,"K - 8, EEE",656,682,546,40.9,36.1,47.1,25.8,31.7,23.7,32.9,37.4,36.3,42.0,47.6,53.8,18.17552,-65.91752,Schools did not receive displaced students,2019,656,181,476,315,0,12,0,341,0,0,475,180,1,643,1,3,0
32458,Su Rogelio Rosado,HUMACAO,YABUCOA,0,PRIMARIO,K - 8,219,260,270,35.9,31.2,39.9,13.4,12.7,14.1,21.2,28.0,24.9,33.3,33.3,37.7,18.04717,-65.92174,Schools did not receive displaced students,2019,219,49,168,95,0,3,3,124,0,0,170,51,0,216,0,1,0
31393,Su Sabana (Su Alejandrina Rios),HUMACAO,LUQUILLO,1,PRIMARIO,"K - 5, EEE",202,241,306,69.1,66.0,44.4,65.1,65.1,20.5,53.2,45.3,40.6,86.1,48.4,51.8,18.3469,-65.72552,Schools received displaced students in SY 2019,2019,202,56,171,107,0,7,0,95,0,0,146,31,0,192,1,0,3
35014,Su Silverio Garcia,HUMACAO,NAGUABO,1,PRIMARIO,"K - 8, EEI",335,301,291,31.3,16.4,20.7,22.0,13.5,8.0,25.2,15.0,29.6,25.0,20.7,22.0,18.21901,-65.69011,Schools received displaced students in SY 2019,2019,335,74,293,154,0,2,4,181,0,0,261,42,0,331,0,1,2
35501,Sup Voc Manuel Mediavilla,HUMACAO,HUMACAO,0,SECUNDARIO,"9 - 12, EES",533,587,707,31.0,23.0,27.9,0.0,0.8,3.6,31.3,28.0,27.5,28.3,23.4,23.2,18.1406,-65.82297,Schools did not receive displaced students,2019,533,100,383,242,0,10,1,291,0,0,433,150,1,522,1,2,0
35618,Superior Isidro A Sanchez,HUMACAO,LUQUILLO,0,SECUNDARIO,"9 - 12, EES",636,778,894,34.4,31.8,41.8,0.7,3.3,6.2,42.4,38.1,41.5,32.5,35.1,39.5,18.36995,-65.71319,Schools did not receive displaced students,2019,636,83,473,326,0,9,0,310,0,0,553,163,2,624,1,4,1
32755,Teodoro Aguilar Mora,HUMACAO,YABUCOA,0,SECUNDARIO,"9 - 12, EES",283,470,552,32.1,25.3,27.9,0.0,0.0,0.7,27.4,31.6,25.9,35.7,30.8,28.6,18.04463,-65.88017,Schools did not receive displaced students,2019,383,89,318,174,0,3,0,209,0,0,294,65,0,379,0,0,1
36384,Voc William Rivera Betancourt,HUMACAO,CANOVANAS,1,SECUNDARIO,"9 - 12, EES",437,458,307,50.6,44.2,42.3,2.4,1.0,0.0,44.6,45.2,30.8,58.5,51.0,37.5,18.389195,-65.887846,Schools received displaced students in SY 2019,2019,437,50,327,238,0,20,0,199,0,0,387,110,1,416,4,1,0
35899,Wilfredo Lafuente Ortiz,HUMACAO,MAUNABO,0,PRIMARIO,"K - 8, EEE - EEI",258,283,201,23.4,19.7,23.5,11.4,6.1,2.8,14.2,8.4,18.4,32.9,31.4,5.5,18.0098,-65.9021,Schools did not receive displaced students,2019,258,88,229,119,0,10,20,139,0,0,170,29,1,247,0,3,0
42473,Adolfo Babilonia,MAYAGUEZ,MOCA,1,PRIMARIO,"K - 5, EEE",435,325,322,57.0,71.5,39.0,60.2,70.6,43.4,56.4,79.2,42.3,67.1,91.1,40.0,18.39537,-67.11244,Schools received displaced students in SY 2019,2019,435,172,389,193,1,3,4,242,0,0,263,46,0,432,0,3,0
40493,Ana M Javariz,MAYAGUEZ,AGUADILLA,1,PRIMARIO,"K - 5, EEE",311,215,243,79.7,88.9,74.2,78.3,84.8,58.5,80.4,76.8,83.0,84.8,83.3,94.9,18.45022,-67.14958,Schools received displaced students in SY 2019,2019,311,102,294,142,1,2,4,169,0,0,209,17,1,308,0,2,0
40139,Anselmo Villarubia,MAYAGUEZ,AGUADA,0,PRIMARIO,PK - 5,262,303,316,57.4,54.7,57.9,69.1,66.4,58.4,58.8,62.0,66.3,59.6,56.5,71.7,18.36258,-67.17037,Schools did not receive displaced students,2019,262,64,203,133,0,6,0,129,0,1,198,59,1,255,0,0,0
46672,Antonio Badillo Hernandez,MAYAGUEZ,AGUADILLA,0,PRIMARIO,"K - 8, EEE",526,327,239,33.1,27.4,57.2,28.2,24.1,68.1,31.3,37.2,44.2,27.4,30.5,60.9,18.48796,-67.09781,Schools did not receive displaced students,2019,526,204,438,269,0,9,1,257,0,0,322,88,2,513,1,10,2
15438,Antonio Geigel Paredes,MAYAGUEZ,ISABELA,1,PRIMARIO,"K - 5, EEE",303,264,262,54.0,52.6,60.7,63.8,53.3,56.2,53.4,50.4,51.1,40.9,54.9,64.6,18.46913,-67.03173,Schools received displaced students in SY 2019,2019,303,96,256,143,0,9,0,160,0,0,207,47,0,294,0,1,0
40527,Antonio Gonzalez Suarez,MAYAGUEZ,AÑASCO,0,PRIMARIO,K - 5,325,290,311,71.9,54.6,67.8,75.2,52.5,57.9,75.2,70.3,83.0,79.6,69.4,81.0,18.28729,-67.13959,Schools did not receive displaced students,2019,325,50,212,171,0,12,14,154,0,1,275,113,1,312,1,2,0
40147,Aquilino Caban,MAYAGUEZ,AGUADA,0,PRIMARIO,"PK - 8, EEE",526,501,361,46.8,46.3,52.3,23.8,21.5,31.2,44.8,55.9,58.0,40.7,48.5,69.4,18.37448,-67.14525,Schools did not receive displaced students,2019,526,162,418,243,0,10,5,283,0,0,364,108,0,516,9,3,0
43505,Aurea Fuentes Mendez,MAYAGUEZ,SAN SEBASTIAN,1,PRIMARIO,K - 5,187,116,161,34.1,35.9,20.2,35.2,39.1,8.3,22.2,23.4,12.8,43.3,53.6,13.2,18.30833,-66.98146,Schools received displaced students in SY 2019,2019,187,64,170,86,3,0,3,101,0,0,123,17,0,187,1,2,0
48025,Aurora Mendez Charneco,MAYAGUEZ,SAN SEBASTIAN,0,PRIMARIO,"K - 5, EEE",410,333,327,32.6,33.9,40.8,46.6,39.7,28.5,23.0,22.4,35.2,49.3,32.4,48.7,18.33826,-66.99505,Schools did not receive displaced students,2019,410,168,349,189,0,0,8,221,0,0,242,61,0,410,1,3,0
43273,Bartolome de las Casas,MAYAGUEZ,SAN GERMAN,0,PRIMARIO,PK - 6,204,187,178,50.9,71.3,92.7,36.5,69.1,83.3,41.3,68.1,59.4,50.0,86.2,100.0,18.09406,-67.01142,Schools did not receive displaced students,2019,204,62,172,105,0,0,3,99,0,0,142,32,0,204,1,0,0
46656,Benito Cerezo Vazquez,MAYAGUEZ,AGUADILLA,0,SECUNDARIO,9 - 12,478,435,401,44.2,35.2,29.2,3.5,11.1,13.1,57.6,60.0,41.2,43.5,61.5,33.3,18.45848,-67.15498,Schools did not receive displaced students,2019,478,74,384,223,0,11,0,255,0,0,404,94,1,466,8,1,0
45393,Blanca Malaret,MAYAGUEZ,SABANA GRANDE,1,PRIMARIO,"K - 8, EEE - EEI",719,388,406,49.5,57.8,67.4,30.4,54.3,3.8,36.5,61.0,57.7,50.3,91.3,90.7,18.07807,-66.95798,Schools received displaced students in SY 2019,2019,719,267,533,334,0,6,0,385,0,0,452,186,0,712,0,3,1
41632,Bryan,MAYAGUEZ,LAS MARIAS,0,PRIMARIO,K - 6,84,71,84,77.1,71.4,45.5,72.9,54.8,68.2,87.5,57.1,61.4,100.0,71.4,50.0,18.22649,-66.92717,Schools did not receive displaced students,2019,84,35,77,37,0,0,0,47,0,0,49,7,0,84,0,0,0
47613,Carmen Casasus Martin,MAYAGUEZ,AÑASCO,1,PRIMARIO,"K - 5, EEE",410,324,321,63.6,69.7,84.9,60.4,72.1,88.6,48.8,65.7,88.0,61.4,71.7,80.8,18.28701,-67.13216,Schools received displaced students in SY 2019,2019,410,181,366,208,0,4,5,202,0,0,229,44,0,406,0,1,0
45310,Centro Vocacional Especial,MAYAGUEZ,AGUADA,0,TODOS LOS NIVELES,EES,128,126,123,34.6,33.3,15.8,30.8,10.0,27.8,53.8,15.0,27.8,38.1,25.0,44.4,18.36856,-67.1562,Schools did not receive displaced students,2019,128,87,115,21,0,1,0,107,0,0,41,13,0,127,1,1,0
42572,Cerro Gordo Medina,MAYAGUEZ,MOCA,0,PRIMARIO,PK - 5,173,169,162,91.2,82.1,40.4,86.8,93.6,41.6,76.5,89.6,48.3,80.0,91.3,37.5,18.34165,-67.07776,Schools did not receive displaced students,2019,173,50,143,76,0,4,12,97,0,0,123,30,0,169,3,0,0
42911,Conrado Rodriguez,MAYAGUEZ,RINCON,1,PRIMARIO,"K - 6, EEE",197,192,199,63.6,67.8,26.9,71.0,70.1,33.3,73.8,62.1,22.6,71.8,73.3,24.2,18.33903,-67.25098,Schools received displaced students in SY 2019,2019,197,74,160,74,0,10,0,123,0,0,123,37,0,184,2,4,3
44560,Cuchillas,MAYAGUEZ,MOCA,0,SECUNDARIO,9 - 12,237,236,175,92.0,100.0,100.0,88.0,85.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,18.17693,-67.08917,Schools did not receive displaced students,2019,237,1,65,132,0,2,0,105,0,0,236,172,0,235,0,0,0
40022,Dr Carlos Gonzales,MAYAGUEZ,AGUADA,0,SECUNDARIO,10 - 12,901,832,804,84.9,62.3,75.3,86.5,42.5,55.7,87.6,75.5,76.5,92.3,67.5,77.2,18.3835,-67.19133,Schools did not receive displaced students,2019,901,92,544,495,0,19,6,406,0,1,809,357,0,880,22,0,2
46003,Dr Efrain Sanchez Hidalgo,MAYAGUEZ,MOCA,1,PRIMARIO,"6 - 8, EEI",536,351,472,30.1,20.7,45.9,2.3,3.4,7.3,32.0,27.6,46.8,30.2,34.5,34.1,18.39137,-67.11149,Schools received displaced students in SY 2019,2019,536,167,428,246,0,7,1,290,0,0,369,108,0,529,2,6,0
15792,Dr Heriberto Domenech,MAYAGUEZ,ISABELA,0,SECUNDARIO,"9 - 12, EES",766,748,650,35.0,34.3,42.6,3.8,3.6,2.6,36.1,34.1,40.9,33.3,37.0,43.9,18.4701,-67.02635,Schools did not receive displaced students,2019,766,208,577,353,0,21,5,413,0,0,558,189,0,745,7,5,0
42077,Dr Pedro Perea Fajardo,MAYAGUEZ,MAYAGUEZ,0,SECUNDARIO,"9 - 12, EES",922,956,923,36.4,27.5,37.3,2.9,1.3,1.2,23.1,22.0,32.3,41.3,44.1,41.4,18.20849,-67.14605,Schools did not receive displaced students,2019,922,241,804,436,0,20,0,486,0,2,681,118,4,898,0,2,0
41699,Dr Silverio Medina Gaud,MAYAGUEZ,LAS MARIAS,1,PRIMARIO,K - 5,96,95,116,31.9,39.6,42.6,51.1,45.8,36.8,23.4,16.7,26.5,57.1,57.1,84.2,18.2093,-67.03143,Schools received displaced students in SY 2019,2019,96,40,80,44,0,2,0,52,0,0,56,16,0,94,0,0,0
46086,Eladio Tirado Lopez,MAYAGUEZ,AGUADA,1,SECUNDARIO,"9 - 12, EES",337,279,410,44.0,40.7,49.7,11.9,3.7,0.7,50.0,50.9,51.7,45.2,45.3,40.9,18.36971,-67.15608,Schools received displaced students in SY 2019,2019,337,72,257,172,0,8,0,165,0,0,265,80,0,329,7,2,0
50120,Elemental Urbana Nueva,MAYAGUEZ,LAJAS,1,PRIMARIO,"PK - 8, EEE",533,445,496,37.0,50.2,44.8,54.6,68.7,42.3,26.7,40.1,43.7,35.8,41.0,46.3,18.03755,-67.05556,Schools received displaced students in SY 2019,2019,533,199,420,262,0,13,6,271,0,1,334,113,0,520,2,0,0
45955,Elpidio H Rivera,MAYAGUEZ,MAYAGUEZ,1,PRIMARIO,"K - 8, EEE",674,358,376,25.8,32.6,34.7,12.7,9.9,4.9,20.3,28.4,31.6,19.8,21.9,28.5,18.18227,-67.13811,Schools received displaced students in SY 2019,2019,674,249,588,338,0,10,1,336,0,0,425,86,0,664,0,4,0
15404,Epifanio Estrada,MAYAGUEZ,ISABELA,0,PRIMARIO,"PK - 5, EEE",217,199,204,68.4,70.2,64.8,82.7,83.3,60.2,66.3,79.8,63.0,84.6,75.9,88.0,18.48664,-66.9736,Schools did not receive displaced students,2019,217,92,170,107,0,5,0,110,0,0,125,47,0,212,0,1,0
46805,Ernestina Mendez,MAYAGUEZ,SAN SEBASTIAN,0,PRIMARIO,6 - 8,537,655,384,38.6,37.6,40.7,4.5,14.6,16.2,32.4,36.1,36.2,29.4,41.2,33.5,18.34746,-66.99874,Schools did not receive displaced students,2019,537,137,410,263,2,3,12,274,0,0,400,127,2,532,3,2,0
48017,Escuela Elemental Nueva,MAYAGUEZ,HORMIGUEROS,1,PRIMARIO,"PK - 5, EEE",347,323,285,69.2,62.9,72.5,86.5,81.1,85.2,88.6,74.2,52.3,91.2,80.7,77.8,18.13944,-67.13317,Schools received displaced students in SY 2019,2019,347,113,272,171,0,9,2,176,0,0,234,75,0,338,0,0,0
40519,Escuela Especializada Alcides Figueroa,MAYAGUEZ,AÑASCO,0,TODOS LOS NIVELES,6 - 12,337,332,239,73.6,68.2,88.4,25.6,25.3,32.1,90.2,90.9,97.3,79.5,79.4,77.0,18.28147,-67.13728,Schools did not receive displaced students,2019,337,19,167,167,0,12,1,170,0,0,318,170,2,323,6,1,0
40626,Espino,MAYAGUEZ,AÑASCO,0,PRIMARIO,PK - 5,246,255,232,56.1,61.6,43.8,67.5,72.3,36.4,57.7,28.6,33.5,80.0,38.6,44.7,18.27477,-67.12477,Schools did not receive displaced students,2019,246,87,204,118,0,0,0,128,0,0,159,42,0,246,0,0,0
47084,Esteban Rosado Baez,MAYAGUEZ,MAYAGUEZ,0,PRIMARIO,K - 8,395,277,178,40.4,32.2,41.4,48.1,34.7,25.0,45.0,51.0,42.2,55.3,52.8,48.2,18.23021,-67.17206,Schools did not receive displaced students,2019,395,145,352,188,0,10,1,207,0,0,250,43,0,385,1,1,0
46664,Ester Feliciano Mendoza,MAYAGUEZ,AGUADILLA,1,PRIMARIO,"6 - 8, EEI",395,416,370,32.2,26.7,29.8,24.0,8.7,1.2,44.4,33.2,37.8,29.9,20.8,27.8,18.50035,-67.14558,Schools received displaced students in SY 2019,2019,395,123,340,168,0,7,25,227,0,0,272,55,0,388,2,6,0
47977,Eugenio Maria de Hostos (Intermedia),MAYAGUEZ,LAS MARIAS,0,PRIMARIO,"K - 8, EEE - EEI",532,179,172,39.4,43.0,42.3,18.7,30.7,14.2,15.1,30.2,24.1,46.6,51.2,33.3,18.24659,-66.99741,Schools did not receive displaced students,2019,532,171,436,251,1,5,1,281,0,0,361,96,0,526,0,0,1
48298,Eugenio Maria de Hostos (Superior),MAYAGUEZ,MAYAGUEZ,1,SECUNDARIO,9 - 12,823,892,974,50.0,45.0,56.9,11.0,5.1,10.8,49.5,39.4,44.0,46.0,49.5,57.5,18.19839,-67.14438,Schools received displaced students in SY 2019,2019,823,118,691,463,0,29,2,360,0,0,705,132,0,794,0,0,0
46219,Eva y Patria Custodio,MAYAGUEZ,LAS MARIAS,0,SECUNDARIO,9 - 12,306,301,280,81.7,57.8,55.9,46.7,35.9,18.6,78.3,56.3,39.0,88.3,73.4,59.3,18.24694,-66.98916,Schools did not receive displaced students,2019,306,61,252,164,0,3,4,142,0,2,245,54,0,303,0,0,0
15248,Francisco Mendoza,MAYAGUEZ,ISABELA,0,SECUNDARIO,"9 - 12, EES",760,868,749,51.4,56.2,54.8,26.4,11.2,19.8,48.6,59.6,49.0,43.7,55.4,47.1,18.50178,-67.01981,Schools did not receive displaced students,2019,760,127,527,396,0,26,0,364,0,0,633,233,0,734,14,6,0
43257,Georgina Alvarado,MAYAGUEZ,SAN GERMAN,1,PRIMARIO,"PK - 5, EEE",188,137,151,77.4,100.0,86.5,70.2,100.0,86.5,70.2,100.0,82.4,64.0,100.0,100.0,18.13602,-67.07152,Schools received displaced students in SY 2019,2019,188,59,142,87,0,2,1,101,0,0,129,46,0,186,1,1,0
43323,Henry W Longfellow,MAYAGUEZ,SAN GERMAN,1,PRIMARIO,"PK - 5, EEE",364,358,375,88.3,91.9,79.2,91.0,90.2,84.7,93.1,85.5,88.1,97.7,92.6,92.7,18.08018,-67.03717,Schools received displaced students in SY 2019,2019,364,145,320,177,0,8,5,187,0,0,219,44,0,355,1,0,1
